sentence_id	text	translation	lemma	translation_token	translation_lemma
d011.s022	The World Labor Organisation estimates that for example in Germany , an immigrant arriving at the age of 30 , will make a net contribution ( receipts less expenditure ) of an average of 150,000 Euros to public budgets during his lifetime .	国际劳工组织估计,例如,在德国,30岁的移民在其一生中将向公共预算缴纳15万欧元的净会费(收入减去支出),平均为15万欧元。	the world labor organisation estimate that for example in germany , a immigrant arrive at the age of 30 , will make a net contribution ( receipt less expenditure ) of a average of 150,000 euro to public budget during he lifetime .	国际 劳工 组织 估计 , 例如 , 在 德国 , 30岁 的 移民 在 其 一生 中将 向 公共 预算 缴纳 15万 欧元 的 净会 费( 收入 减去 支出 ) , 平均 为 15万 欧元 。	国际 劳工 组织 估计 , 例如 , 在 德国 , 30岁 的 移民 在 其 一生 中将 向 公共 预算 缴纳 15万 欧元 的 净会 费( 收入 减去 支出 ) , 平均 为 15万 欧元 。
d011.s023	Nicolas Sarkozy wished at the start of his mandate to look for missing points of growth `` with the teeth . ''	Nicolas Sarkozy在任期开始时希望寻找缺失的增长点,	nicola sarkozy wish at the start of he mandate to look for miss point of growth `` with the tooth . ''	Nicolas Sarkozy 在 任期 开始 时 希望 寻找 缺失 的 增长点 ,	Nicolas Sarkozy 在 任期 开始 时 希望 寻找 缺失 的 增长点 ,
d011.s024	The teeth in question , intended to serve to dissuade immigrants , had precisely the opposite effect .	目的是劝阻移民, 有关牙齿效果正好相反。	the tooth in question , intend to serve to dissuade immigrant , have precisely the opposite effect .	目的 是 劝阻 移民 , 有关 牙齿 效果 正好 相反 。	目的 是 劝阻 移民 , 有关 牙齿 效果 正好 相反 。
d012.s000	Deutsche Bank pays multi-million pound fine in the USA	德国银行在美国支付数百万万英镑的罚款	deutsche bank pay multi-million pound fine in the usa	德国 银行 在 美国 支付 数百万万 英镑 的 罚款	德国 银行 在 美国 支付 数百万万 英镑 的 罚款
d012.s001	Fresh trouble is following hard on the heels of the uproar around Josef Ackermann , CEO of Deutsche Bank : Deutsche Bank faces a multi-million pound fine in the USA .	德国银行CEOJosef Ackermann(德意志银行CEO):德意志银行在美国面临数百万英镑的罚款。	fresh trouble be follow hard on the heel of the uproar around josef ackermann , ceo of deutsche bank : deutsche bank face a multi-million pound fine in the usa .	德国 银行 CEOJosef Acker mann(德 意志 银行 CEO ) : 德意志 银行 在 美国 面临 数百万 英镑 的 罚款 。	德国 银行 CEOJosef Acker mann(德 意志 银行 CEO ) : 德意志 银行 在 美国 面临 数百万 英镑 的 罚款 。
d012.s002	As if the problems at home were not already enough for Deutsche Bank , the industry giant 's past in the USA is now also catching up with it . Frankfurt-based Deutsche Bank will pay 145 million dollars ( 106 million Euros ) to settle disputes arising from the bankruptcy of five major credit unions during the financial crisis .	似乎国内的问题已经不足以解决德意志银行的问题,美国工业巨头的过去也正在追赶它。 法兰克福德意志银行将支付1.45亿美元(1.06亿欧元),解决金融危机期间五个主要信用社破产引起的纠纷。	as if the problem at home be not already enough for deutsche bank , the industry giant 's past in the usa be now also catch up with it . frankfurt-based deutsche bank will pay 145 million dollar ( 106 million euro ) to settle dispute arise from the bankruptcy of five major credit_union during the financial crisis .	似乎 国内 的 问题 已经 不 足以 解决 德意志 银行 的 问题 , 美国 工业 巨头 的 过去 也 正在 追赶 它 。 法兰克福德意志 银行 将 支付 1.45亿 美元 ( 1. 06亿 欧元 ) , 解决 金融 危机 期间 五 个 主要 信用社 破产 引起 的 纠纷 。	似乎 国内 的 问题 已经 不 足以 解决 德意志 银行 的 问题 , 美国 工业 巨头 的 过去 也 正在 追赶 它 。 法兰克福德意志 银行 将 支付 1.45亿 美元 ( 1. 06亿 欧元 ) , 解决 金融 危机 期间 五 个 主要 信用社 破产 引起 的 纠纷 。
d012.s003	The issue centres on the sale of mortgage securities .	发行中心以出售抵押证券为中心。	the issue centre on the sale of mortgage security .	发行 中心 以 出售 抵押 证券 为 中心 。	发行 中心 以 出售 抵押 证券 为 中心 。
d012.s004	The National Credit Union Administration ( NCUA ) , a financial market regulator , accuses a string of major banks of having used false promises to mislead credit unions into buying the financial products .	国家信用社管理局(NCUA)是金融市场监管者, 指控一连串大银行利用虚假承诺误导信用社购买金融产品。	the national credit union administration ( ncua ) , a financial market regulator , accuse a string of major bank of have use false promise to mislead credit_union into buy the financial product .	国家 信用社 管理局 ( NCUA ) 是 金融 市场 监管者 , 指控 一连串 大 银行 利用 虚假 承诺 误导 信用社 购买 金融 产品 。	国家 信用社 管理局 ( NCUA ) 是 金融 市场 监管者 , 指控 一连串 大 银行 利用 虚假 承诺 误导 信用社 购买 金融 产品 。
d012.s005	The value of the securities dropped dramatically during the financial crisis and brought down the credit unions .	证券价值在金融危机期间大幅下跌,	the value of the security drop dramatically during the financial crisis and bring down the credit_union .	证券 价值 在 金融 危机 期间 大幅 下跌 ,	证券 价值 在 金融 危机 期间 大幅 下跌 ,
d012.s006	`` We are happy to have resolved the issue without the parties going to court , '' said a Deutsche Bank spokesman in New York .	纽约的德意志银行发言人表示:「我们很高兴解决了这个问题,	`` we be happy to have resolve the issue without the party go to court , '' say a deutsche bank spokesman in new_york .	纽约 的 德意志 银行 发言人 表示 : 「 我们 很 高兴 解决 了 这个 问题 ,	纽约 的 德意志 银行 发言人 表示 : 「 我们 很 高兴 解决 了 这个 问题 ,
d012.s007	The bank did not admit culpability in the settlement .	银行没有承认在结算中有罪。	the bank do not admit culpability in the settlement .	银行 没有 承认 在 结算 中 有罪 。	银行 没有 承认 在 结算 中 有罪 。
d012.s008	The same is true of Citigroup , which agreed to pay 20.5 million dollars .	花旗集团的情况也是如此,它同意支付2 050万美元。	the same be true of citigroup , which agree to pay 20.5 million dollar .	花旗 集团 的 情况 也 是 如此 , 它 同意 支付 2 050万 美元 。	花旗 集团 的 情况 也 是 如此 , 它 同意 支付 2 050万 美元 。
d012.s009	The NCUA chairman , Debbie Matz , welcomed the responsiveness of the two banks .	NCUA主席Debbie Matz欢迎两家银行的回应。	the ncua chairman , debbie matz , welcome the responsiveness of the two bank .	NCUA 主席 Debbie Mat z 欢迎 两 家 银行 的 回应 。	NCUA 主席 Debbie Mat z 欢迎 两 家 银行 的 回应 。
d012.s010	The National Credit Union Administration ( NCUA ) is responsible for the US credit unions and intervenes in bankruptcies to protect customer deposits .	国家信用合作社管理局(NCUA)负责美国信用合作社,并干预破产,以保护客户存款。	the national credit union administration ( ncua ) be responsible for the us credit_union and intervene in bankruptcy to protect customer deposit .	国家 信用 合作社 管理局 ( NCUA) 负责 美国 信用 合作社 , 并 干预 破产 , 以 保护 客户 存款 。	国家 信用 合作社 管理局 ( NCUA) 负责 美国 信用 合作社 , 并 干预 破产 , 以 保护 客户 存款 。
d012.s011	The NCUA is fighting for compensation for losses that run into the billions .	全国艾滋病理事会正在争取赔偿损失达数十亿的损失。	the ncua be fight for compensation for loss that run into the billion .	全国 艾滋病 理事会 正在 争取 赔偿 损失 达 数十亿 的 损失 。	全国 艾滋病 理事会 正在 争取 赔偿 损失 达 数十亿 的 损失 。
d012.s012	The current settlements are the first of their kind .	目前的定居点是第一个这类定居点。	the current settlement be the first of they kind .	目前 的 定居点 是 第一 个 这 类 定居点 。	目前 的 定居点 是 第一 个 这 类 定居点 。
d012.s013	The regulator had also approached other major banks and sued JPMorgan Chase , the Royal Bank of Scotland and Goldman Sachs in the summer .	监管者还与其他大银行联系,在夏季起诉摩根大通、苏格兰皇家银行和高盛。	the regulator have also approach other major bank and sue jpmorgan chase , the royal bank of scotland and goldman sach in the summer .	监管者 还 与 其他 大 银行 联系 , 在 夏季 起诉 摩根大通 、 苏格兰 皇家 银行 和 高盛 。	监管者 还 与 其他 大 银行 联系 , 在 夏季 起诉 摩根大通 、 苏格兰 皇家 银行 和 高盛 。
d012.s014	The dubious mortgage securities are so-called mortgage-backed securities .	可疑的按揭证券是所谓的按揭支持的证券。	the dubious mortgage security be so-called mortgage-backed_security .	可疑 的 按揭 证券 是 所谓 的 按揭 支持 的 证券 。	可疑 的 按揭 证券 是 所谓 的 按揭 支持 的 证券 。
d012.s015	They are underpinned by home loans .	以家庭贷款为支撑。	they be underpin by home loan .	以 家庭 贷款 为 支撑 。	以 家庭 贷款 为 支撑 。
d012.s016	This sealed the fate of a number of financial companies when the US property bubble exploded in 2007 .	美国房地产泡沫在2007年爆炸, 这封住许多金融公司的命运。	this seal the fate of a number of financial company when the us property bubble explode in 2007 .	美国 房地产 泡沫 在 2007年 爆炸 , 这 封 住 许多 金融 公司 的 命运 。	美国 房地产 泡沫 在 2007年 爆炸 , 这 封 住 许多 金融 公司 的 命运 。
d012.s017	The US investment bank , Lehman Brothers , went belly-up in September 2008 at the height of the financial crisis .	美国投资银行雷曼兄弟(Lehman Brothers)在2008年9月金融危机高峰期倒闭。	the us investment bank , lehman brother , go belly-up in september 2008 at the height of the financial crisis .	美国 投资 银行 雷曼 兄弟 (Lehman Brothers ) 在 2008年 9月 金融 危机 高峰期 倒闭 。	美国 投资 银行 雷曼 兄弟 (Lehman Brothers ) 在 2008年 9月 金融 危机 高峰期 倒闭 。
d012.s018	The banks battling against a strong wind in the USA several years later .	几年后, 银行对抗美国强风,	the bank battle against a strong wind in the usa several year later .	几 年后 , 银行 对抗 美国 强风 ,	几 年后 , 银行 对抗 美国 强风 ,
d012.s019	Investors and regulators have brought a vast number of claims for compensation or to punish misconduct .	投资者和监管者提出大量赔偿要求或惩罚不当行为。	investor and regulator have bring a vast number of claim for compensation or to punish misconduct .	投资者 和 监管者 提出 大量 赔偿 要求 或 惩罚 不当 行为 。	投资者 和 监管者 提出 大量 赔偿 要求 或 惩罚 不当 行为 。
d012.s020	The Federal Housing Finance Agency ( FHFA ) has been behind the largest wave of claims .	联邦住房融资局(FHFA)一直支持最大的一波索赔。	the federal housing finance agency ( fhfa ) have be behind the largest wave of claim .	联邦 住房 融资 局( FHFA) 一直 支持 最 大 的 一 波 索赔 。	联邦 住房 融资 局( FHFA) 一直 支持 最 大 的 一 波 索赔 。
d012.s021	It accuses 18 major international banks of having taken in US lenders Fannie Mae and Freddie Mac on mortgage transactions valued at around 200 billion dollars .	指控18家主要国际银行收买美国贷款人Fannie Mae和Freddy Mac, 进行价值约2000亿美元的抵押贷款交易。	it accuse 18 major international bank of have take in us lender fannie_mae and freddie_mac on mortgage transaction value at around 200 billion dollar .	指控 18 家 主要 国际 银行 收买 美国 贷款人 Fannie Mae 和 Freddy Mac , 进行 价值 约 2000亿 美元 的 抵押 贷款 交易 。	指控 18 家 主要 国际 银行 收买 美国 贷款人 Fannie Mae 和 Freddy Mac , 进行 价值 约 2000亿 美元 的 抵押 贷款 交易 。
d012.s022	Deutsche Bank also faces legal action by the FHFA covering multiple transactions with a total value of 14.2 billion dollars from 2005 to 2007 .	德国银行还面临FHFA的法律行动,涉及2005年至2007年总价值142亿美元的多笔交易。	deutsche bank also face legal_action by the fhfa cover multiple transaction with a total value of 14.2 billion dollar from 2005 to 2007 .	德国 银行 还 面临 FHFA 的 法律 行动 , 涉及 2005年 至 2007年 总 价值 142亿 美元 的 多 笔 交易 。	德国 银行 还 面临 FHFA 的 法律 行动 , 涉及 2005年 至 2007年 总 价值 142亿 美元 的 多 笔 交易 。
