sentence_id	text	translation	lemma	translation_token	translation_lemma	alignment
d011.s012	As the economists Ian Goldin and Geoffrey Cameron , remind us in a recent book summarising the most recent knowledge of immigration ( Exceptional People : How Migration Shaped Our World and Will Define Our Future , mai 2011 , Princeton University Press , 352 pp . ) , there is wide consensus among specialists on the positive impact of migration flows on economic growth , wages and employment in countries , which admit immigrants .	正如经济学家伊恩·戈尔丁（ Ian Goldin ）和杰弗里·卡梅伦（ Geoffrey Cameron ）在最近一本总结移民最新知识的书中提醒我们的那样（ Exceptional People: How Migration Shaped Our World and Will Define Our Future, MAI 2011, Princeton University Press, 352 pp. ） ，专家们就移民流动对接纳移民的国家的经济增长、工资和就业的积极影响达成了广泛的共识。	as the economist ian goldin and geoffrey cameron , remind we in a recent book summarise the most recent knowledge of immigration ( exceptional people : how migration shaped our world and will define our future , mai 2011 , princeton university press , 352 pp . ) , there be wide consensus among specialist on the positive impact of migration flow on economic_growth , wage and employment in country , which admit immigrant .	正如 经济学家 伊恩·戈尔丁 （ Ian Gold in ） 和 杰弗里·卡梅伦 （ Ge of frey Cameron ） 在 最近 一 本 总结 移民 最新 知识 的 书 中 提醒 我们 的 那样 （ Exceptional People : How Migration Shaped Our World and Will Define Our Future , MAI 2011 , Prince ton University Press , 352 pp . ） ， 专家们 就 移民 流动 对 接纳 移民 的 国家 的 经济 增长 、 工资 和 就业 的 积极 影响 达成 了 广泛 的 共识 。	正如 经济学家 伊恩·戈尔丁 （ Ian Gold in ） 和 杰弗里·卡梅伦 （ Ge of frey Cameron ） 在 最近 一 本 总结 移民 最新 知识 的 书 中 提醒 我们 的 那样 （ Exceptional People : How Migration Shaped Our World and Will Define Our Future , MAI 2011 , Prince ton University Press , 352 pp . ） ， 专家们 就 移民 流动 对 接纳 移民 的 国家 的 经济 增长 、 工资 和 就业 的 积极 影响 达成 了 广泛 的 共识 。	[(0, 60), (2, 1), (3, 2), (4, 5), (5, 8), (6, 4), (7, 2), (9, 27), (10, 28), (11, 26), (12, 18), (14, 25), (15, 20), (16, 19), (18, 22), (19, 23), (20, 24), (21, 21), (24, 33), (25, 34), (27, 36), (28, 37), (30, 39), (31, 40), (35, 44), (36, 45), (37, 46), (38, 47), (39, 48), (40, 49), (41, 51), (42, 52), (43, 53), (44, 54), (45, 55), (46, 56), (51, 80), (52, 82), (54, 59), (57, 76), (58, 77), (59, 66), (60, 61), (62, 63), (63, 70), (64, 71), (65, 72), (66, 73), (67, 74), (68, 79), (69, 67), (73, 65), (74, 83)]
d011.s013	Restraining immigration leads to anaemic growth and harms employment .	限制移民会导致增长乏力并损害就业。	restraining immigration lead to anaemic growth and harm employment .	限制 移民 会 导致 增长 乏力 并 损害 就业 。	限制 移民 会 导致 增长 乏力 并 损害 就业 。	[(0, 0), (1, 1), (2, 3), (3, 2), (5, 4), (6, 6), (7, 7), (8, 8), (9, 9)]
d011.s014	Fears about the impact of immigrants are based on the notion that they are liable to replace native workers , in particular unskilled ones , exerting downward pressure on wages .	对移民影响的担忧是基于这样一种观念，即他们有可能取代本地工人，特别是非熟练工人，对工资施加下行压力。	fear about the impact of immigrant be base on the notion that they be liable to replace native worker , in particular unskilled one , exert downward pressure on wage .	对 移民 影响 的 担忧 是 基于 这样 一 种 观念 ， 即 他们 有 可能 取代 本地 工人 ， 特别是 非熟练 工人 ， 对 工资 施加 下行 压力 。	对 移民 影响 的 担忧 是 基于 这样 一 种 观念 ， 即 他们 有 可能 取代 本地 工人 ， 特别是 非熟练 工人 ， 对 工资 施加 下行 压力 。	[(0, 4), (1, 0), (3, 2), (4, 3), (5, 1), (8, 6), (10, 10), (11, 12), (12, 13), (15, 14), (16, 16), (18, 18), (22, 21), (23, 8), (25, 26), (27, 28), (28, 24), (29, 25), (30, 29)]
d011.s015	But experience shows that in reality immigrants are much more complementary to , rather than replacements of , local labor , exercising trades in which there is a shortage of local labor .	但经验表明，实际上，移民更多的是补充而不是替代当地劳动力，从事当地劳动力短缺的行业。	but experience show that in reality immigrant be much more complementary to , rather than replacement of , local labor , exercise trade in which there be a shortage of local labor .	但 经验 表明 ， 实际上 ， 移民 更 多 的 是 补充 而 不是 替代 当地 劳动力 ， 从事 当地 劳动力 短缺 的 行业 。	但 经验 表明 ， 实际上 ， 移民 更 多 的 是 补充 而 不是 替代 当地 劳动力 ， 从事 当地 劳动力 短缺 的 行业 。	[(0, 0), (1, 1), (2, 2), (4, 4), (6, 6), (8, 8), (9, 7), (11, 10), (15, 14), (16, 9), (18, 15), (19, 16), (21, 18), (22, 23), (28, 21), (29, 22), (30, 19), (31, 20), (32, 24)]
d011.s016	Unskilled immigrants work in sectors , which do not attract local labor and the most highly skilled ones in dynamic sectors where training does is not linked to offers of employment .	非技术移民在没有吸引当地劳动力的部门工作，而在培训没有与就业机会挂钩的充满活力的部门，他们是最高技能的。	unskilled immigrant work in sector , which do not attract local labor and the most highly skilled one in dynamic sector where training do be not link to offer of employment .	非 技术 移民 在 没有 吸引 当地 劳动力 的 部门 工作 ， 而 在 培训 没有 与 就业 机会 挂钩 的 充满 活力 的 部门 ， 他们 是 最 高 技能 的 。	非 技术 移民 在 没有 吸引 当地 劳动力 的 部门 工作 ， 而 在 培训 没有 与 就业 机会 挂钩 的 充满 活力 的 部门 ， 他们 是 最 高 技能 的 。	[(1, 2), (2, 10), (3, 0), (4, 24), (6, 26), (9, 5), (10, 6), (11, 7), (12, 12), (14, 28), (18, 13), (20, 9), (22, 14), (24, 27), (26, 19), (27, 16), (28, 18), (29, 31), (30, 17), (31, 32)]
d011.s017	A positive effect on wages	对工资的积极影响	a positive effect on wage	对 工资 的 积极 影响	对 工资 的 积极 影响	[(0, 2), (1, 3), (2, 4), (3, 0), (4, 1)]
d011.s018	In the same way as a surgeon would find it difficult to work in a country with a shortage of anaesthetists , the complementarities existing between locals and immigrants bring it about that the arrival of immigrants has a positive effect on the pay of locals .	就像外科医生在麻醉师短缺的国家很难工作一样，当地人和移民之间存在的互补性使移民的到来对当地人的薪酬产生了积极影响。	in the same way as a surgeon would find it difficult to work in a country with a shortage of anaesthetist , the complementarity exist between local and immigrant bring it about that the arrival of immigrant have a positive effect on the pay of local .	就 像 外科 医生 在 麻醉师 短缺 的 国家 很 难 工作 一样 ， 当地人 和 移民 之间 存在 的 互补性 使 移民 的 到来 对 当地人 的 薪酬 产生 了 积极 影响 。	就 像 外科 医生 在 麻醉师 短缺 的 国家 很 难 工作 一样 ， 当地人 和 移民 之间 存在 的 互补性 使 移民 的 到来 对 当地人 的 薪酬 产生 了 积极 影响 。	[(0, 0), (4, 1), (6, 3), (10, 10), (11, 4), (12, 11), (13, 30), (14, 7), (15, 8), (18, 6), (19, 19), (20, 5), (22, 12), (23, 20), (24, 18), (25, 17), (27, 15), (28, 16), (34, 24), (35, 23), (36, 22), (37, 29), (38, 27), (39, 31), (40, 32), (41, 25), (43, 28), (46, 33)]
d011.s019	Giovanni Peri has calculated that a rise of 1 % in the migratory flow causes an increase of between 0,6 and 0,9 % in real long-term pay .	乔瓦尼·佩里（ Giovanni Peri ）计算出，迁移流量增加1 ％会导致实际长期工资增加0.6 ％至0.9 ％。	giovannus perus have calculate that a rise of 1 % in the migratory flow cause a increase of between 0,6 and 0,9 % in real long-term pay .	乔瓦尼·佩里 （ Giovanni Peri ） 计算 出 ， 迁移 流量 增加 1 ％ 会 导致 实际 长期 工资 增加 0.6 ％ 至 0 . 9 ％ 。	乔瓦尼·佩里 （ Giovanni Peri ） 计算 出 ， 迁移 流量 增加 1 ％ 会 导致 实际 长期 工资 增加 0.6 ％ 至 0 . 9 ％ 。	[(0, 0), (1, 3), (3, 5), (4, 7), (6, 8), (8, 11), (12, 8), (13, 9), (14, 14), (15, 13), (16, 10), (19, 19), (20, 21), (21, 24), (24, 15), (25, 16), (26, 17), (27, 26)]
d011.s020	And does so without taking into account the fact that the diversity contributed by immigrants contributes to the creation of ideas and to economic growth ( a large proportion of naturalised immigrants are among American Nobel prize winners , whilst Google , Intel , Paypal , eBay and Yahoo were all founded by immigrants ) .	这样做时没有考虑到移民贡献的多样性有助于思想的创造和经济增长（很大一部分入籍移民是美国诺贝尔奖获得者，而谷歌、英特尔、贝宝、eBay和雅虎都是由移民创立的）。	and do so without take into account the fact that the diversity contribute by immigrant contribute to the creation of idea and to economic_growth ( a large proportion of naturalised immigrant be among american nobel_prize winner , whilst google , intel , paypal , ebay and yahoo be all found by immigrant ) .	这样 做 时 没有 考虑 到 移民 贡献 的 多样性 有助于 思想 的 创造 和 经济 增长 （ 很 大一 部分 入籍 移民 是 美国 诺贝尔奖 获得者 ， 而 谷歌 、 英特尔 、 贝宝 、 eBay 和 雅虎 都 是 由 移民 创立 的 ） 。	这样 做 时 没有 考虑 到 移民 贡献 的 多样性 有助于 思想 的 创造 和 经济 增长 （ 很 大一 部分 入籍 移民 是 美国 诺贝尔奖 获得者 ， 而 谷歌 、 英特尔 、 贝宝 、 eBay 和 雅虎 都 是 由 移民 创立 的 ） 。	[(0, 28), (1, 1), (2, 0), (4, 4), (11, 9), (12, 7), (14, 6), (15, 10), (16, 13), (19, 12), (20, 11), (21, 14), (22, 21), (23, 16), (25, 8), (26, 19), (28, 43), (30, 22), (31, 23), (34, 25), (35, 26), (38, 29), (39, 34), (40, 31), (41, 30), (42, 33), (43, 32), (45, 36), (46, 37), (48, 38), (49, 42), (50, 40), (51, 41), (53, 45)]
d011.s021	Migrants are also net contributors to social systems , averaging 1 % of the total budgets of European countries .	移民也是社会系统的净贡献者，平均占欧洲国家总预算的1%。	migrant be also net contributor to social_system , average 1 % of the total budget of european_country .	移民 也 是 社会 系统 的 净 贡献者 ， 平均 占 欧洲 国家 总预算 的 1% 。	移民 也 是 社会 系统 的 净 贡献者 ， 平均 占 欧洲 国家 总预算 的 1% 。	[(2, 1), (3, 6), (4, 7), (5, 2), (6, 4), (8, 9), (11, 14), (14, 13), (15, 5), (16, 12), (17, 16)]
d011.s022	The World Labor Organisation estimates that for example in Germany , an immigrant arriving at the age of 30 , will make a net contribution ( receipts less expenditure ) of an average of 150,000 Euros to public budgets during his lifetime .	世界劳工组织估计，例如，在德国，一名30岁抵达的移民将在其一生中平均向公共预算做出15万欧元的净贡献（收入减去支出）。	the world labor organisation estimate that for example in germany , a immigrant arrive at the age of 30 , will make a net contribution ( receipt less expenditure ) of a average of 150,000 euro to public budget during he lifetime .	世界 劳工 组织 估计 ， 例如 ， 在 德国 ， 一 名 30岁 抵达 的 移民 将 在 其 一生 中 平均 向 公共 预算 做出 15万 欧元 的 净 贡献 （ 收入 减去 支出 ） 。	世界 劳工 组织 估计 ， 例如 ， 在 德国 ， 一 名 30岁 抵达 的 移民 将 在 其 一生 中 平均 向 公共 预算 做出 15万 欧元 的 净 贡献 （ 收入 减去 支出 ） 。	[(1, 0), (2, 1), (3, 2), (4, 3), (5, 18), (6, 5), (8, 7), (9, 8), (11, 10), (12, 15), (13, 13), (17, 14), (18, 12), (20, 16), (21, 25), (23, 29), (24, 30), (27, 33), (28, 34), (32, 21), (33, 28), (34, 26), (35, 27), (36, 22), (37, 23), (38, 24), (39, 20), (41, 19), (42, 36)]
d011.s023	Nicolas Sarkozy wished at the start of his mandate to look for missing points of growth `` with the teeth . ''	尼古拉·萨科齐（ Nicolas Sarkozy ）在任期开始时希望“用牙齿”寻找缺失的成长点。	nicola sarkozy wish at the start of he mandate to look for miss point of growth `` with the tooth . ''	尼古拉·萨科齐 （ Nicolas Sarkozy ） 在 任期 开始 时 希望 “ 用 牙齿 ” 寻找 缺失 的 成长点 。	尼古拉·萨科齐 （ Nicolas Sarkozy ） 在 任期 开始 时 希望 “ 用 牙齿 ” 寻找 缺失 的 成长点 。	[(0, 0), (1, 0), (2, 9), (4, 5), (8, 6), (9, 7), (10, 14), (13, 17), (14, 16), (15, 17), (16, 10), (17, 11), (19, 12), (20, 18), (21, 13)]
d011.s024	The teeth in question , intended to serve to dissuade immigrants , had precisely the opposite effect .	有问题的牙齿，旨在劝阻移民，恰恰相反。	the tooth in question , intend to serve to dissuade immigrant , have precisely the opposite effect .	有 问题 的 牙齿 ， 旨在 劝阻 移民 ， 恰恰 相反 。	有 问题 的 牙齿 ， 旨在 劝阻 移民 ， 恰恰 相反 。	[(1, 3), (3, 1), (6, 5), (8, 6), (10, 7), (12, 0), (13, 9), (15, 10), (17, 11)]
d012.s000	Deutsche Bank pays multi-million pound fine in the USA	德意志银行在美国支付数百万英镑罚款	deutsche bank pay multi-million pound fine in the usa	德意志 银行 在 美国 支付 数百万 英镑 罚款	德意志 银行 在 美国 支付 数百万 英镑 罚款	[(1, 1), (2, 4), (3, 5), (4, 6), (5, 7), (6, 2), (8, 3)]
d012.s001	Fresh trouble is following hard on the heels of the uproar around Josef Ackermann , CEO of Deutsche Bank : Deutsche Bank faces a multi-million pound fine in the USA .	德意志银行（ Deutsche Bank ）首席执行官约瑟夫·阿克曼（ Josef Ackermann ）周围的骚动引发了新的麻烦：德意志银行（ Deutsche Bank ）在美国面临数百万英镑的罚款。	fresh trouble be follow hard on the heel of the uproar around josef ackermann , ceo of deutsche bank : deutsche bank face a multi-million pound fine in the usa .	德意志 银行 （ Deutsche Bank ） 首席 执行官 约瑟夫·阿克曼 （ Josef Acker mann ） 周围 的 骚动 引发 了 新 的 麻烦 ： 德意志 银行 （ Deutsche Bank ） 在 美国 面临 数百万 英镑 的 罚款 。	德意志 银行 （ Deutsche Bank ） 首席 执行官 约瑟夫·阿克曼 （ Josef Acker mann ） 周围 的 骚动 引发 了 新 的 麻烦 ： 德意志 银行 （ Deutsche Bank ） 在 美国 面临 数百万 英镑 的 罚款 。	[(1, 21), (8, 15), (10, 16), (11, 14), (12, 10), (13, 12), (14, 36), (16, 20), (17, 3), (18, 1), (20, 26), (21, 24), (22, 31), (23, 34), (24, 32), (25, 33), (26, 35), (27, 18), (29, 30), (30, 36)]
d012.s002	As if the problems at home were not already enough for Deutsche Bank , the industry giant 's past in the USA is now also catching up with it . Frankfurt-based Deutsche Bank will pay 145 million dollars ( 106 million Euros ) to settle disputes arising from the bankruptcy of five major credit unions during the financial crisis .	仿佛国内的问题对德意志银行来说还不够，这家行业巨头在美国的过去也正在迎头赶上。总部位于法兰克福的德意志银行将支付1.45亿美元（ 1.06亿欧元） ，以解决金融危机期间五大信用合作社破产引起的争议。	as if the problem at home be not already enough for deutsche bank , the industry giant 's past in the usa be now also catch up with it . frankfurt-based deutsche bank will pay 145 million dollar ( 106 million euro ) to settle dispute arise from the bankruptcy of five major credit_union during the financial crisis .	仿佛 国内 的 问题 对 德意志 银行 来说 还 不够 ， 这家 行业 巨头 在 美国 的 过去 也 正在 迎头 赶上 。 总部 位于 法兰克福 的 德意志 银行 将 支付 1.45亿 美元 （ 1. 06亿 欧元 ） ， 以 解决 金融 危机 期间 五大 信用 合作社 破产 引起 的 争议 。	仿佛 国内 的 问题 对 德意志 银行 来说 还 不够 ， 这家 行业 巨头 在 美国 的 过去 也 正在 迎头 赶上 。 总部 位于 法兰克福 的 德意志 银行 将 支付 1.45亿 美元 （ 1. 06亿 欧元 ） ， 以 解决 金融 危机 期间 五大 信用 合作社 破产 引起 的 争议 。	[(0, 0), (2, 2), (3, 3), (5, 1), (7, 9), (10, 4), (11, 5), (12, 6), (14, 11), (15, 12), (16, 13), (17, 16), (18, 17), (19, 21), (21, 15), (23, 19), (24, 18), (29, 22), (30, 25), (31, 27), (32, 28), (33, 29), (34, 30), (35, 31), (36, 31), (37, 32), (39, 35), (40, 35), (41, 36), (43, 39), (44, 40), (45, 50), (46, 48), (49, 47), (50, 49), (51, 44), (53, 46), (54, 43), (56, 41), (57, 42), (58, 51)]
d012.s003	The issue centres on the sale of mortgage securities .	该发行以出售抵押贷款证券为中心。	the issue centre on the sale of mortgage security .	该 发行 以 出售 抵押 贷款 证券 为 中心 。	该 发行 以 出售 抵押 贷款 证券 为 中心 。	[(0, 0), (2, 8), (5, 3), (7, 5), (9, 9)]
